pk_blobs_00.blob_id,sentiment01.score
117454,-0.096296296
117455,-0.15
117456,-0.016666667
117457,-0.15
117458,-0.016666667
117459,-0.15530303
117460,0.22
117461,-0.3
117462,-0.3
117463,-0.277083333
117464,-0.05
117465,-0.316666667
117466,-0.3
117467,-0.23
117468,-0.10625
117469,-0.3
117470,-0.15
117471,0
117472,-0.27962963
117473,-0.230555556
117474,-0.286904762
117475,0
117476,-0.3
117477,-0.15
117478,-0.3
117479,-0.4
117480,0.06
117481,-0.3
117482,-0.3
117483,-0.3
117484,-0.3
117485,-0.3
117486,-0.0125
117487,-0.3
117488,-0.1
117489,-0.4
117490,-0.183333333
117491,-0.3
117492,-0.109259259
117493,0
117494,-0.516666667
117495,-0.3
117496,0.066666667
117497,-0.3
117498,0.127083333
117499,-0.1
117500,-0.3
117501,-0.141666667
117502,-0.3
117503,-0.044444444
117504,-0.15
117505,-0.3
117506,-0.3
117507,0.003333333
117508,-0.3
117509,0.366666667
117510,0.275
117511,-0.3
117512,0
117513,-0.3
117514,-0.3
117515,-0.225
117516,0
117517,0.046428571
117518,0.366666667
117519,-0.16
117520,-0.4
117521,-0.4
117522,0.05
117523,-0.3
117524,-0.122222222
117525,0.078240741
117526,0.089393939
117527,0.15
117528,-0.1
117529,-0.3
117530,-0.3
117531,-0.0875
117532,-0.3
117533,0
117534,-0.3
117535,-0.3
117536,-0.3
117537,-0.15
117538,-0.3
117539,-0.15
117540,-0.05
117541,-0.210714286
117542,-0.111904762
117543,0.178787879
117544,-0.3
117545,-0.3
117546,-0.125
117547,0
117548,-0.3
117549,-0.3
117550,-0.3
117551,-0.3
117552,0
117553,0.366666667
117554,-0.3
117555,-0.1
117556,-0.3125
117557,-0.2
117558,-0.0375
117559,-0.1
117560,0
117561,-0.15
117562,-0.0875
117563,0
117564,-0.122222222
117565,0
117566,0.016666667
117567,-0.1
117568,0.076923077
117569,-0.004166667
117570,-0.3
117571,-0.15
117572,-0.15
117573,0.1
117574,-0.185714286
117575,0.2
117576,-0.525
117577,-0.3
117578,-0.3
117579,-0.3
117580,-0.025
117581,-0.154166667
117582,-0.3
117583,-0.025
117584,-0.3
117585,-0.122222222
117586,-0.15
117587,-0.016666667
117588,-0.066666667
117589,-0.2125
117590,-0.208333333
117591,-0.3
117592,-0.3
117593,-0.3
117594,-0.05
117595,0.05
117596,-0.2
117597,-0.3
117598,-0.3
117599,-0.3
117600,-0.3
117601,-0.125
117602,-0.1
117603,-0.15
117604,-0.3
117605,-0.3
117606,-0.3
117607,0.087037037
117608,-0.3
117609,-0.3
117610,-0.3
117611,-0.05
117612,-0.3
117613,-0.075
117614,-0.2
117615,0.1
117616,-0.3
117617,-0.3
117618,-0.02
117619,-0.180952381
117620,-0.3
117621,-0.3
117622,-0.3
117623,-0.3
117624,-0.3
117625,-0.125
117626,-0.45
117627,-0.04
117628,-0.029166667
117629,-0.15
117630,0.366666667
117631,-0.1
117632,-0.198148148
117633,-0.3
117634,-0.122916667
117635,-0.3
117636,-0.3
117637,-0.1
117638,-0.3
117639,-0.3
117640,-0.033333333
117641,-0.3
117642,0.156666667
117643,-0.3
117644,-0.15
117645,-0.15
117646,-0.075
117647,-0.525
117648,-0.266666667
117649,-0.275
117650,0.15
117651,-0.025
117652,-0.3
117653,-0.3
117654,-0.15
117655,-0.11
117656,0.025
117657,-0.3
117658,-0.4
117659,0.366666667
117660,-0.3
117661,0
117662,-0.3
117663,-0.066666667
117664,0.0125
117665,-0.1
117666,-0.3
117667,-0.033333333
117668,-0.15
117669,-0.3
117670,0
117671,-0.3
117672,-0.3
117673,-0.308333333
117674,-0.3
117675,-0.2
117676,-0.386666667
117677,-0.15
117678,-0.08
117679,0
117680,-0.05
117681,-0.3
117682,0.066666667
117683,-0.15
117684,-0.525
117685,-0.3
117686,-0.2
117687,0.4
117688,-0.15
117689,-0.3
117690,-0.183333333
117691,-0.4
117692,-0.033333333
117693,0.228571429
117694,0.23125
117695,-0.3
117696,-0.025
117697,0.15
117698,0.016666667
117699,-0.15
117700,-0.135833333
117701,-0.3
117702,-0.3
117703,-0.083333333
117704,-0.3
117705,-0.292857143
117706,-0.266666667
117707,-0.122222222
117708,0
117709,0
117710,-0.078571429
117711,0
117712,-0.15
117713,0.15
117714,-0.15
117715,-0.02
117716,9.25E-18
117717,-0.1
117718,0.15
117719,-0.122222222
117720,-0.15
117721,0
117722,-0.3
117723,-0.3
117724,-0.3
117725,-0.233333333
117726,-0.3
117727,-0.183333333
117728,0.366666667
117729,-0.1
117730,-0.3
117731,-0.3
117732,-0.3
117733,-0.3
117734,0.366666667
117735,-0.15
117736,-0.15
117737,-0.3
117738,-0.3
117739,-0.075
117740,-0.066666667
117741,-0.166666667
117742,0.05
117743,-0.3
117744,-0.3
117745,0.16
117746,-0.3
117747,-0.3
117748,-0.3
117749,-0.3
117750,-0.3
117751,-0.3
117752,-0.078571429
117753,-0.2
117754,-0.3
117755,-0.116666667
117756,-0.066666667
117757,-0.3
117758,-0.178571429
117759,-0.3
117760,-0.10625
117761,-0.3
117762,-0.136111111
117763,-0.35
117764,-0.10952381
117765,-0.3
117766,-0.3
117767,-0.3
117768,-0.15
117769,0.1625
117770,-0.316666667
117771,0.157142857
117772,0.157142857
117773,-0.3
117774,0.166666667
117775,-0.3
117776,-0.205555556
117777,-0.372222222
117778,-0.1
117779,-0.3
117780,0.2
117781,-0.3
117782,-0.004761905
117783,-0.2375
117784,-0.3
117785,-0.3
117786,-0.15
117787,-0.15
117788,-0.3
117789,-0.3
117790,-0.3
117791,-0.15
117792,0
117793,-0.311111111
117794,-0.3
117795,-0.3
117796,-0.3
117797,-0.45
117798,-0.3
117799,0.042307692
117800,-0.238095238
117801,0.016666667
117802,-0.2125
117803,-0.2
117804,-0.3
117805,-0.3
117806,-0.266666667
117807,-0.15
117808,-0.3
117809,-0.3
117810,-0.05
117811,-0.3
117812,-0.3
117813,-0.15
117814,-0.15
117815,-0.3
117816,-0.3
117817,-0.3
117818,-0.3
117819,-0.029166667
117820,-0.122222222
117821,-0.122222222
117822,-0.15
117823,-0.3
117824,0
117825,-0.3
117826,-0.3
117827,-0.0375
117828,-0.3
117829,-0.3
117830,-0.3
117831,-0.3
117832,0.366666667
117833,-0.3
117834,-0.3
117835,-0.3
117836,-0.3
117837,-0.15
117838,-0.3
117839,-0.3
117840,-0.3
117841,-0.104761905
117842,-0.15
117843,-0.095021645
117844,0
117845,-0.3
117846,-0.3
117847,0
117848,-0.3
117849,-0.15
117850,-0.3
117851,-0.1
117852,-0.177083333
117853,-0.3
117854,-0.3
117855,-0.3
117856,-0.3375
117857,-0.3
117858,-0.178571429
117859,-0.3
117860,0.016666667
117861,-0.3
117862,-0.3
117863,-0.3
117864,0.016666667
117865,-0.3
117866,-0.3
117867,-0.3
117868,-0.3
117869,-0.3
117870,-0.3
117871,-0.15
117872,-0.45
117873,-0.3
117874,0.013888889
117875,-0.3
117876,6.94E-18
117877,-0.083333333
117878,-0.3
117879,-0.170833333
117880,-0.3
117881,0.1
117882,-0.3
117883,-0.083333333
117884,-0.3
117885,-0.3
117886,-0.091666667
117887,-0.192592593
117888,-0.3
117889,-0.3
117890,-0.311111111
117891,-0.15
117892,-0.10625
117893,-0.3
117894,-0.1
117895,-0.125
117896,-0.004761905
117897,-0.05
117898,-0.15
117899,0.416666667
117900,-0.183333333
117901,-0.3
117902,-0.3
117903,0.166666667
117904,-0.266666667
117905,-0.3
117906,0.366666667
117907,-0.3
117908,-0.15
117909,-0.3
117910,-0.15
117911,-0.15
117912,-0.3
117913,-0.3
117914,-0.15
117915,-0.132291667
117916,-0.085
117917,-0.15
117918,-0.3
117919,-0.3
117920,-0.3
117921,-0.15
117922,-0.3
117923,-0.0375
117924,-0.3
117925,-0.1
117926,-0.05
117927,-0.3
117928,-0.3
117929,-0.035
117930,-0.10625
117931,-0.3
117932,0.114285714
117933,0.0375
117934,-0.3
117935,-0.3
117936,-0.033333333
117937,-0.3
117938,-0.05
117939,-0.025
117940,-0.3
117941,-0.025
117942,-0.167857143
117943,-0.3
117944,-0.525
117945,-0.3
117946,-0.3
117947,-0.025
117948,-0.3
117949,-0.3
117950,-0.3
117951,-0.313888889
117952,-0.2
117953,-0.3
117954,-0.1
117955,-0.1
117956,0.03
117957,-0.3
117958,-0.125
117959,-0.3
117960,-0.05
117961,-0.008333333
117962,-0.014285714
117963,-0.333333333
117964,-0.3
117965,-0.3
117966,0.016666667
117967,-0.3
117968,-0.3
117969,-0.3
117970,-0.3
117971,-0.3
117972,-0.05
117973,-0.3
117974,-0.3
117975,-0.3
117976,-0.15
117977,-0.15
117978,-0.116666667
117979,-0.116666667
117980,0.366666667
117981,-0.3
117982,-0.133333333
117983,-0.133333333
117984,-0.2
117985,-0.3
117986,-0.025
117987,-0.3
117988,-0.091666667
117989,-0.3
117990,0.2
117991,0.4875
117992,-0.3
117993,-0.3
117994,0.31875
117995,-0.3
117996,-0.525
117997,0.06
117998,-0.3
117999,-0.025
118000,-0.3
118001,-0.15
118002,-0.525
118003,0
118004,-0.3
118005,-0.3
118006,-0.15
118007,-0.3
118008,-0.0375
118009,-0.3
118010,-0.280952381
118011,-0.1125
118012,0.033333333
118013,-0.3
118014,-0.3
118015,-0.122222222
118016,-0.0375
118017,-0.11
118018,-0.3
118019,-0.3
118020,-0.35
118021,-0.175
118022,-0.15
118023,-0.3
118024,-0.3
118025,-0.3
118026,-0.04
118027,-0.033333333
118028,-0.3
118029,-0.3
118030,-0.3
118031,0.1
118032,0.066666667
118033,-0.16
118034,-0.3
118035,-0.15
118036,-0.05
118037,-0.1
118038,-0.3
118039,-0.2
118040,-0.15
118041,-0.45
118042,-0.125
118043,-0.122222222
118044,-0.3
118045,-0.083333333
118046,-0.3
118047,-0.025
118048,-0.15
118049,-0.3
118050,0.275
118051,-0.15
118052,-0.3
118053,-0.3
118054,-0.05
118055,-0.3
118056,0
118057,-0.3
118058,-0.161666667
118059,-0.3
118060,-0.3
118061,-0.3
118062,-0.3
118063,-0.3
118064,-0.3
118065,-0.15
118066,0.025
118067,-0.3
118068,-0.033333333
118069,-0.1625
118070,-0.3
118071,0.366666667
118072,-0.3
118073,0.097142857
118074,0.366666667
118075,-0.3
118076,-0.3
118077,-0.3
118078,-0.3
118079,-0.3
118080,-0.3
118081,-0.122222222
118082,-0.033333333
118083,-0.033333333
118084,-0.25
118085,-0.025
118086,0.09
118087,0.05
118088,-0.3
118089,-0.15
118090,-0.15
118091,-0.15
118092,-0.016666667
118093,-0.15
118094,-0.3
118095,-0.3
118096,-0.3
118097,-0.3
118098,-0.3
118099,-0.3
118100,-0.115625
118101,-0.1
118102,-0.3
118103,0.466666667
118104,-0.3
118105,-0.15
118106,-0.15
118107,-0.3
118108,-0.3
118109,-0.3
118110,-0.1
118111,-0.3
118112,-0.3
118113,-0.3
118114,-0.3
118115,-0.3
118116,-0.15
118117,-0.125
118118,-0.15
118119,-0.133333333
118120,-0.3
118121,-0.15
118122,-0.15
118123,-0.311111111
118124,-0.2
118125,-0.05
118126,-0.15
118127,-0.3
118128,-0.3
118129,-0.3
118130,-0.3
118131,-0.2125
118132,-0.15
118133,-0.15
118134,-0.15
118135,-0.3
118136,-0.34047619
118137,-0.3
118138,0.2
118139,-0.125
118140,-0.4
118141,-0.3
118142,-0.3
118143,-0.3
118144,-0.025
118145,-0.3
118146,-0.3
118147,-0.15
118148,-0.3
118149,-0.2
118150,-0.3
118151,-0.066666667
118152,0.016666667
118153,-0.1
118154,-0.525
118155,-0.15
118156,0.366666667
118157,-0.025
118158,0.15
118159,-0.3
118160,-0.15
118161,0.01
118162,-0.1
118163,-0.3
118164,-0.3
118165,-0.04
118166,-0.263888889
118167,-0.3
118168,-0.3
118169,-0.4
118170,0.1
118171,-0.3
118172,-0.15
118173,-0.016666667
118174,-0.3
118175,-0.185714286
118176,-0.4
118177,-0.3
118178,-0.3
118179,0.2
118180,-0.3
118181,-0.3
118182,-0.0125
118183,-0.1
118184,-0.15
118185,0
118186,-0.3
118187,-0.311111111
118188,-0.3
118189,-0.15
118190,-0.3
118191,-0.033333333
118192,-0.4
118193,-0.3
118194,-0.3
118195,-0.2875
118196,0.1
118197,-0.3
118198,-0.15
118199,-0.3
118200,-0.15
118201,-0.05
118202,0.05
118203,-0.05
118204,-0.5
118205,-0.333333333
118206,-0.25
118207,-0.3
118208,-0.3
118209,-0.3
118210,-0.285416667
118211,-0.3
118212,0.2375
118213,-0.3
118214,0.138333333
118215,0.239393939
118216,-0.3
118217,-0.3
118218,0.15
118219,0.0875
118220,-0.3
118221,-0.2
118222,-0.3
118223,0.080555556
118224,-0.0625
118225,-0.3
118226,-0.3
118227,-0.3
118228,-0.15
118229,0.1
118230,-0.3
118231,0.292857143
118232,0.42
118233,-0.075
118234,-0.003703704
118235,-0.3
118236,-0.3
118237,-0.1
118238,-0.3
118239,-0.3
118240,-0.025
118241,-0.3
118242,-0.3
118243,-0.4
118244,-0.3
118245,-0.3
118246,-0.125
118247,-0.3
118248,-0.3
118249,-0.3
118250,-0.3
118251,-0.15
118252,-0.15
118253,-0.3
118254,-0.3
118255,0.1
118256,-0.15
118257,-0.3
118258,-0.05
118259,-0.3
118260,-0.3
118261,-0.166666667
118262,-0.3
118263,-0.3
118264,0
118265,-0.016666667
118266,-0.15
118267,-0.1
118268,-0.3
118269,-0.3
118270,-0.15
118271,-0.2125
118272,-0.15
118273,-0.2
118274,-0.1
118275,0.1
118276,-0.3
118277,-0.3
118278,-0.083333333
118279,-0.05
118280,-0.283333333
118281,-0.3
118282,-0.25
118283,-0.15
118284,-0.3
118285,0.366666667
118286,-0.3
118287,-0.3
118288,-0.344444444
118289,0
118290,-0.3
118291,-0.3
118292,-0.3
118293,-0.091666667
118294,-0.3
118295,-0.2125
118296,-0.211111111
118297,-0.3
118298,-0.2
118299,-0.3
118300,-0.154166667
118301,-0.133333333
118302,-0.033333333
118303,-0.15
118304,-0.15
118305,-0.3
118306,-0.3
118307,-0.3
118308,-0.3
118309,0.092857143
118310,0.05
118311,-0.066666667
118312,-0.3
118313,-0.153030303
118314,-0.193333333
118315,-0.5
118316,-0.3
118317,-0.3
118318,0
118319,-0.3
118320,-0.3
118321,-0.05
118322,-0.3
118323,-0.3
118324,-0.3
118325,0
118326,0.275
118327,-0.3
118328,-0.3
118329,-0.3
118330,-0.3
118331,-0.075
118332,-0.15
118333,-0.3
118334,-0.1875
118335,-0.3
118336,-0.3
118337,-0.3
118338,-0.0625
118339,-0.3
118340,-0.15
118341,-0.3
118342,-0.208333333
118343,-0.15
118344,-0.15
118345,0
118346,0
118347,-0.15
118348,-0.066666667
118349,0.366666667
118350,-0.3
118351,-0.016666667
118352,-0.3
118353,-0.3
118354,0.366666667
118355,0
118356,-0.3
118357,-0.15
118358,0
118359,0
118360,-0.15
118361,-0.3
118362,-0.3
118363,-0.066666667
118364,-0.15
118365,-0.075
118366,0.1
118367,0.366666667
118368,-0.3
118369,0
118370,-0.3
118371,-0.1
118372,-0.025
118373,-0.014015152
118374,-0.3
118375,-0.3
118376,0
118377,-0.3
118378,-0.3
118379,-0.025
118380,-0.3
118381,0.2
118382,-0.3
118383,0.25
118384,-0.3
118385,-0.1
118386,-0.3
118387,0.1
118388,-0.3
118389,-0.322222222
118390,-0.322222222
118391,-0.3
118392,-0.3
118393,0.7
118394,0.366666667
118395,-0.3
118396,-0.3
118397,-0.3
118398,0.2
118399,-0.1
118400,-0.3
118401,0.1
118402,-0.1
118403,-0.3
118404,-0.15
118405,-0.066666667
118406,-0.15
118407,-0.3
118408,-0.3
118409,-0.3
118410,0.366666667
118411,-0.1
118412,-0.3
118413,-0.006666667
118414,-0.122222222
118415,-0.3
118416,-0.183333333
118417,0.075
118418,-0.3
118419,-0.3
118420,-0.4
118421,-0.3
118422,0.2
118423,-0.3
118424,-0.3
118425,-0.3
118426,-0.3
118427,-0.279166667
118428,-0.3
118429,-0.3
118430,-0.3
118431,-0.152380952
118432,-0.207407407
118433,-0.3
118434,0.25
118435,-0.3
118436,-0.3
118437,-0.15
118438,-0.3
118439,-0.3
118440,-0.1
118441,0.016666667
118442,-0.15
118443,-0.308333333
118444,-0.025
118445,-0.2
118446,-0.3
118447,-0.016666667
118448,-0.15
118449,-0.2625
118450,-0.3
118451,-0.083333333
118452,-0.45
118453,-0.3
118454,-0.033333333
118455,-0.3
118456,-0.15
118457,-0.205555556
118458,-0.15
118459,-0.216666667
118460,-0.0125
118461,-0.1
118462,-0.3
118463,0.133333333
118464,-0.078571429
118465,0.1
118466,-0.3
118467,-0.3
118468,-0.122222222
118469,-0.122222222
118470,-0.15
118471,-0.15
118472,0.075
118473,-0.3
118474,-0.22037037
118475,-0.15
118476,-0.3
118477,-0.3
118478,-0.2
118479,-0.223809524
118480,-0.3
118481,-0.1
118482,-0.15
118483,0
118484,-0.3
118485,-0.3
118486,0.366666667
118487,-0.358333333
118488,-0.3
118489,-0.3
118490,0
118491,0.035416667
118492,-0.083333333
118493,-0.033333333
118494,-0.15
118495,-0.3
118496,-0.3
118497,-0.3
118498,-0.3
118499,-0.3
118500,0.1375
118501,0.1
118502,-0.3
118503,0
118504,-0.025
118505,0
118506,-0.1
118507,-0.025
118508,0
118509,-0.35
118510,-0.233333333
118511,0.130555556
118512,-0.083333333
118513,-0.125
118514,-0.3
118515,-0.3
118516,-0.15
118517,0.366666667
118518,-0.3
118519,-0.033333333
118520,-0.1
118521,-0.15
118522,-0.247916667
118523,-0.1
118524,-0.297619048
118525,-0.1
118526,0.063888889
118527,-0.2
118528,-0.3
118529,-0.3
118530,-0.05
118531,-0.3
118532,-0.3
118533,-0.3
118534,-0.15
118535,-0.3
118536,-0.15
118537,-0.225
118538,-0.3
118539,-0.3
118540,0
118541,-0.3
118542,-0.025
118543,-0.025
118544,0
118545,-0.3
118546,-0.3
118547,0
118548,-0.3
118549,-0.122222222
118550,-0.104166667
118551,-0.116666667
118552,-0.3
118553,-0.1
118554,-0.2125
118555,-0.3
118556,0.016666667
118557,-0.1
118558,-0.3
118559,-0.3
118560,-0.3
118561,-0.15
118562,-0.05
118563,-0.4
118564,-0.15
118565,-0.3
118566,-0.15
118567,-0.019444444
118568,0.019047619
118569,-0.3
118570,-0.205555556
118571,-0.3
118572,0
118573,-0.3
118574,-0.025
118575,-0.3
118576,-0.3
118577,0.05
118578,-0.05
118579,-0.5
118580,0.153703704
118581,-0.3
118582,-0.114285714
118583,-0.15
118584,-0.3
118585,0.25
118586,0
118587,0.12
118588,0.3
118589,0.17
118590,-0.166666667
118591,-0.3
118592,-0.15
118593,-0.207407407
118594,-0.161666667
118595,-0.205555556
118596,0.05
118597,-0.125
118598,0
118599,-0.3
118600,-0.3
118601,-0.3
118602,-0.075
118603,-0.3
118604,-0.15
118605,-0.75
118606,-0.3
118607,-0.3
118608,-0.141666667
118609,-0.15
118610,-0.0375
118611,-0.15
118612,-0.3
118613,-0.1
118614,-0.15
118615,-0.3
118616,-0.3
118617,-0.16
118618,-0.06
118619,-0.125
118620,-0.3
118621,-0.3
118622,0.366666667
118623,-0.3
118624,-0.15
118625,0
118626,0
118627,-0.3
118628,-0.3125
118629,-0.3
118630,-0.15
118631,-0.3
118632,-0.3
118633,-0.525
118634,-0.3
118635,-0.3
118636,-0.3
118637,-0.15
118638,-0.3
118639,-0.15
118640,-0.3
118641,-0.3
118642,-0.066190476
118643,0.011507937
118644,-0.3
118645,-0.1
118646,-0.308333333
118647,-0.308333333
118648,-0.3
118649,-0.3
118650,-0.3
118651,-0.3
118652,-0.3
118653,-0.15
118654,-0.35
118655,-0.178571429
118656,-0.2125
118657,-0.3
118658,0
118659,-0.3
118660,-0.525
118661,-0.15
118662,-0.3
118663,-0.3
118664,-0.05
118665,0.066666667
118666,-0.3
118667,0.016666667
118668,-0.3
118669,-0.2125
118670,-0.15
118671,-0.154166667
118672,-0.222916667
118673,-0.15
118674,-0.3
118675,0.1
118676,-0.3
118677,-0.235185185
118678,-0.116666667
118679,-0.35
118680,-0.3
118681,-0.275
118682,-0.205555556
118683,-0.166666667
118684,-0.3
118685,-0.233333333
118686,-0.3
118687,-0.05
118688,0.05
118689,-0.3
118690,0.222222222
118691,0.116666667
118692,-0.15
118693,-0.3
118694,-0.3
118695,-0.3
118696,-0.3
118697,0
118698,-0.3
118699,-0.025
118700,-0.122222222
118701,0.166666667
118702,-0.233333333
118703,-0.3
118704,-0.05
118705,-0.3
118706,-0.122222222
118707,-0.15
118708,-0.15
118709,0.2
118710,-0.3
118711,-0.3
118712,-0.2125
118713,-0.3
118714,-0.3
118715,-0.15
118716,0.15
118717,-0.15
118718,-0.15
118719,-0.3
118720,-0.3
118721,-0.4
118722,-0.15
118723,-0.3
118724,-0.3
118725,-0.3375
118726,-0.10625
118727,0
118728,-0.025
118729,0.516666667
118730,-0.15
118731,-0.125
118732,-0.3
118733,-0.3
118734,-0.008333333
118735,0.466666667
118736,-0.3
118737,-0.15
118738,-0.016666667
118739,-0.3
118740,0
118741,-0.033333333
118742,-0.35
118743,-0.3
118744,-0.3
118745,0.025
118746,-0.3
118747,-0.193589744
118748,-0.3
118749,-0.3
118750,-0.3
118751,-0.122222222
118752,-0.3
118753,-0.15
118754,0.3375
118755,0.366666667
118756,-0.177083333
118757,-0.3
118758,-0.3
118759,0.157142857
118760,0
118761,0
118762,-0.1
118763,-0.15
118764,-0.15
118765,-0.3
118766,-0.11
118767,-0.175
118768,-0.114285714
118769,-0.114285714
118770,-0.016666667
118771,-0.075
118772,-0.1
118773,-0.3
118774,-0.3
118775,-0.3
118776,-0.1
118777,-0.3
118778,0
118779,-0.311111111
118780,-0.15
118781,-0.3
118782,-0.3
118783,-0.3
118784,-0.3
118785,-0.261111111
118786,0
118787,-0.3
118788,0.366666667
118789,0.1
118790,-0.25
118791,-0.2125
118792,-0.344444444
118793,-0.3
118794,-0.1
118795,-0.3
118796,-0.05
118797,-0.3
118798,-0.3
118799,-0.125
118800,-0.159259259
118801,-0.261111111
118802,-0.3
118803,-0.3
118804,-0.3
118805,-0.15
118806,-0.3
118807,-0.3
118808,-0.3
118809,-0.3
118810,-0.2
118811,-0.3
118812,-0.3
118813,-0.3
118814,-0.4
118815,-0.3
118816,0.366666667
118817,-0.2125
118818,-0.3
118819,-0.15
118820,-0.021428571
118821,-0.3
118822,-0.193589744
118823,-0.4
118824,0.1
118825,-0.3
118826,-0.3
118827,0.366666667
118828,-0.01
118829,-0.15
118830,-0.3
118831,-0.141666667
118832,-0.3
118833,-0.3
118834,0.027083333
118835,-0.004761905
118836,-0.3
118837,-0.1
118838,0.366666667
118839,-0.3
118840,-0.3
118841,-0.3
118842,-0.18
118843,-0.15
118844,0
118845,-0.4
118846,-0.3
118847,-0.15
118848,-0.066666667
118849,-0.066666667
118850,-0.266666667
118851,-0.266666667
118852,-0.05
118853,-0.3
118854,0.2
118855,-0.3
118856,-0.3
118857,-0.05
118858,-0.3
118859,-0.3
118860,-0.122222222
118861,0.366666667
118862,-0.15
118863,0.076666667
118864,-0.15
118865,-0.193589744
118866,-0.205128205
118867,0.15
118868,-0.05
118869,-0.3
118870,-0.166666667
118871,0.11
118872,-0.125
118873,-0.3
118874,-0.3
118875,-0.3
118876,-0.254761905
118877,-0.3
118878,-0.15
118879,-0.3
118880,-0.3
118881,-0.1
118882,-0.122222222
118883,-0.205555556
118884,-0.1
118885,-0.3
118886,0
118887,-0.3
118888,-0.3
118889,-0.15
118890,-0.3
118891,0.012244898
118892,-0.15
118893,-0.3
118894,-0.3
118895,-0.125
118896,-0.3
118897,-0.025
118898,-0.3
118899,-0.3
118900,-0.3
118901,-0.3
118902,-0.525
118903,-0.15
118904,-0.029166667
118905,-0.266666667
118906,-0.04
118907,-0.185185185
118908,-0.101851852
118909,-0.155555556
118910,-0.15
118911,-0.201666667
118912,0
118913,-0.2
118914,-0.15
118915,-0.2
118916,-0.3
118917,0.028571429
118918,-0.06
118919,-0.525
118920,-0.15
118921,-0.3
118922,0
118923,0.416666667
118924,0.366666667
118925,0.458333333
118926,-0.3
118927,0
118928,-0.3
118929,-0.161904762
118930,-0.193589744
118931,-0.122222222
118932,-0.3
118933,-0.3
118934,0.016666667
118935,0.1
118936,-0.066666667
118937,-0.3
118938,-0.3
118939,-0.3
118940,-0.3
118941,-0.286666667
118942,-0.3
118943,-0.3
118944,0.035416667
118945,-0.3
118946,-0.15
118947,-0.15
118948,-0.1
118949,-0.278571429
118950,-0.146666667
118951,0.366666667
118952,-0.3
118953,-0.15
118954,0
118955,-0.025
118956,-0.3
118957,-0.3
118958,-0.125
118959,-0.3
118960,-0.15
118961,-0.124509804
118962,-0.4625
118963,-0.3
118964,-0.15
118965,-0.3
118966,0
118967,-0.3
118968,0.08
118969,0.13
118970,-0.15
118971,-0.211363636
118972,-0.3
118973,0.1
118974,-0.3
118975,-0.0875
118976,0.017142857
118977,-0.308333333
118978,-0.3
118979,-0.3
118980,-0.3
118981,-0.233333333
118982,-0.205555556
118983,-0.091666667
118984,-0.3
118985,-0.3
118986,-0.15
118987,-0.3
118988,-0.15
118989,-0.3
118990,-0.3
118991,-0.311111111
118992,-0.3
118993,-0.3
118994,-0.15
118995,-0.125
118996,-0.3
118997,-0.194444444
118998,-0.3
118999,-0.125
119000,-0.175
119001,-0.3
119002,-0.2
119003,-0.3
119004,-0.025
119005,-0.3
119006,-0.3
119007,-0.3
119008,-0.3
119009,-0.3
119010,-0.3
119011,-0.3
119012,-0.15
119013,0.3
119014,-0.3
119015,-0.15
119016,-0.28
119017,-0.3
119018,-0.3
119019,-0.233333333
119020,-0.3
119021,0.04
119022,0.275
119023,-0.15
119024,0
119025,-0.3
119026,0
119027,-0.15
119028,0
119029,-0.3
119030,-0.15
119031,-0.15
119032,-0.004761905
119033,-0.3
119034,-0.3
119035,-0.3
119036,0.172916667
119037,0.25
119038,-0.3
119039,0.016666667
119040,-0.4
119041,0.1
119042,-0.209259259
119043,-0.3
119044,-0.15
119045,0.075
119046,-0.15
119047,-0.175
119048,0.366666667
119049,-0.15
119050,-0.308333333
119051,-0.3
119052,-0.15
119053,-0.45
119054,-0.15
119055,-0.15
119056,-0.3
119057,-0.3
119058,-0.3
119059,-0.3
119060,-0.3
119061,-0.3
119062,-0.3
119063,0.3
119064,-0.3
119065,-0.133333333
119066,-0.0375
119067,-0.3
119068,-0.122222222
119069,-0.3
119070,-0.15
119071,0.275
119072,0.27
119073,-0.3
119074,-0.3
119075,-0.15
119076,-0.3
119077,-0.3
119078,-0.308333333
119079,-0.3
119080,-0.3
119081,-0.3
119082,-0.15
119083,-0.3
119084,-0.3
119085,-0.05
119086,0.130555556
119087,-0.3
119088,-0.3
119089,0.175
119090,0.022222222
119091,-0.078571429
119092,-0.3
119093,0.7
119094,-0.3
119095,-0.3
119096,-0.3
119097,-0.3
119098,-0.3
119099,-0.3
119100,-0.025
119101,-0.213888889
119102,-0.175
119103,-0.15
119104,0.148148148
119105,0.04047619
119106,-0.083333333
119107,-0.156944444
119108,-0.3
119109,-0.033333333
119110,-0.3
119111,-0.3
119112,-0.15
119113,-0.5
119114,-0.15
119115,-0.05
119116,-0.3
119117,-0.3
119118,0
119119,-0.3
119120,-0.3
119121,-0.45
119122,-0.146969697
119123,-0.15
119124,-0.15
119125,-0.3
119126,-0.3
119127,-0.3
119128,0
119129,0
119130,-0.15
119131,-0.3
119132,0.125
119133,-0.15
119134,-0.122222222
119135,0
119136,-0.025
119137,-0.3
119138,-0.3
119139,-0.3
119140,-0.3
119141,-0.3
119142,-0.3
119143,-0.15
119144,-0.3
119145,-0.091666667
119146,-0.191666667
119147,-0.525
119148,-0.3
119149,0.1
119150,-0.3
119151,-0.3
119152,-0.02
119153,-0.3
119154,-0.3
119155,-0.25
119156,-0.201041667
